"id_pagamento","data_pagamento","valor_pago","metodo_pagamento","id_pedido"
3436,2023-10-31,842.96,Boleto,5994
3437,2023-09-24,711.58,Pix,4642
3438,2022-02-01,781.88,Pix,1503
3439,2021-12-17,896.33,PayPal,9527
3440,2022-03-23,569.08,Boleto,1567
3441,2021-12-11,846.41,Boleto,9746
3442,2020-02-26,808.34,Cartão de Crédito,5570
3443,2022-01-25,165.1,Pix,395
3444,2022-04-05,135.91,Cartão de Crédito,1133
3445,2022-11-05,643.96,PayPal,3727
3446,2020-07-18,946.75,Pix,771
3447,2020-09-29,157.9,Boleto,3053
3448,2023-05-29,634.65,Pix,2870
3449,2021-07-16,383.65,Boleto,1774
3450,2023-09-15,70.24,Boleto,231
3451,2020-08-23,349.13,Cartão de Crédito,7460
3452,2020-01-10,325.95,Cartão de Crédito,4140
3453,2021-07-02,93.61,Boleto,6665
3454,2023-10-25,826.82,Cartão de Crédito,9427
3455,2023-02-27,306.27,Boleto,1101
3456,2021-03-19,606.24,Cartão de Crédito,4313
3457,2021-03-27,53.31,Cartão de Crédito,5889
3458,2022-12-23,408.92,PayPal,9046
3459,2022-08-01,364.31,Boleto,4089
3460,2020-04-25,545.4,Cartão de Crédito,3040
3461,2023-04-30,803.0,PayPal,8968
3462,2023-03-07,10.9,PayPal,667
3463,2023-05-29,328.79,Boleto,8287
3464,2023-06-30,830.09,Pix,9541
3465,2022-01-01,36.54,Cartão de Crédito,9458
3466,2023-06-12,555.86,PayPal,8768
3467,2021-07-29,477.69,Pix,4399
3468,2022-08-18,547.49,Boleto,3517
3469,2020-10-09,625.69,Pix,1417
3470,2020-08-28,348.5,Cartão de Crédito,5684
3471,2021-08-17,877.36,Pix,8476
3472,2023-05-11,437.92,Pix,4109
3473,2020-07-25,920.6,Boleto,8027
3474,2023-10-07,692.05,PayPal,3295
3475,2021-07-28,480.7,Boleto,9143
3476,2020-07-19,524.41,Boleto,951
3477,2021-02-27,212.94,Pix,1074
3478,2023-06-02,589.19,Pix,5013
3479,2022-01-29,253.98,Cartão de Crédito,4453
3480,2023-12-26,131.0,Pix,9549
3481,2022-04-24,540.47,Cartão de Crédito,5842
3482,2020-06-17,289.64,Cartão de Crédito,6189
3483,2020-03-01,177.18,PayPal,7445
3484,2023-08-01,536.54,Boleto,8117
3485,2021-10-01,132.5,PayPal,8319
3486,2020-10-04,210.41,PayPal,8854
3487,2020-04-24,562.35,Boleto,7578
3488,2020-03-09,367.94,Cartão de Crédito,3768
3489,2020-03-31,14.58,Boleto,4132
3490,2022-09-16,434.29,PayPal,2098
3491,2021-04-19,470.33,Pix,3308
3492,2020-03-22,539.62,Boleto,1183
3493,2021-05-02,505.34,Boleto,6617
3494,2020-05-13,87.53,Cartão de Crédito,3944
3495,2022-12-26,203.45,Pix,1223
3496,2021-06-03,812.67,PayPal,2515
3497,2022-03-10,173.91,Boleto,3625
3498,2022-07-03,35.88,PayPal,5510
3499,2020-01-06,683.44,Cartão de Crédito,5330
3500,2020-05-04,334.77,PayPal,9829
3501,2021-03-16,72.38,Pix,7773
3502,2021-06-03,116.22,PayPal,3027
3503,2021-07-20,422.58,Cartão de Crédito,8629
3504,2021-12-11,213.65,PayPal,100
3505,2022-05-29,254.62,Pix,9539
3506,2020-04-24,558.43,Pix,6873
3507,2022-01-28,471.83,Cartão de Crédito,2587
3508,2021-02-04,930.97,Boleto,1790
3509,2022-12-26,127.65,PayPal,1364
3510,2023-12-18,852.09,PayPal,3698
3511,2021-02-24,684.27,Boleto,8825
3512,2022-03-06,658.25,Pix,4297
3513,2020-02-06,854.56,Boleto,1693
3514,2020-02-26,922.38,PayPal,8481
3515,2022-10-07,658.54,Cartão de Crédito,657
3516,2021-04-17,666.53,Pix,5314
3517,2020-03-19,19.74,Pix,4685
3518,2021-09-04,374.69,Cartão de Crédito,9920
3519,2021-03-11,726.18,Boleto,1695
3520,2021-06-08,863.69,Cartão de Crédito,1659
3521,2020-06-03,648.79,Boleto,7623
3522,2023-06-22,715.29,Pix,8612
3523,2021-04-21,581.96,Boleto,221
3524,2020-05-29,612.11,Boleto,5301
3525,2022-03-09,308.79,Pix,5511
3526,2021-12-07,796.75,Pix,2365
3527,2021-08-10,112.0,Pix,5911
3528,2022-04-29,351.73,Boleto,664
3529,2022-12-27,552.38,Boleto,9122
3530,2021-12-26,516.99,Pix,2117
3531,2023-05-29,382.18,Pix,1561
3532,2022-09-25,203.29,PayPal,1407
3533,2022-12-16,299.17,Boleto,7002
3534,2020-02-05,902.93,Cartão de Crédito,9403
3535,2023-09-03,190.58,PayPal,7068
3536,2021-02-03,933.61,PayPal,1608
3537,2021-07-19,208.24,Pix,3560
3538,2023-06-04,977.25,PayPal,8066
3539,2023-05-12,491.02,Pix,717
3540,2021-06-02,953.8,Cartão de Crédito,9101
3541,2020-12-23,63.96,PayPal,7109
3542,2022-04-15,301.8,Boleto,3736
3543,2022-10-30,456.17,Cartão de Crédito,6678
3544,2023-11-20,594.39,PayPal,6160
3545,2021-12-22,720.89,Cartão de Crédito,7518
3546,2021-11-16,760.78,Cartão de Crédito,7266
3547,2023-05-30,80.95,PayPal,6984
3548,2022-04-27,209.36,Boleto,2008
3549,2021-04-12,705.71,Pix,7024
3550,2020-12-28,819.53,PayPal,5579
3551,2020-03-14,873.4,PayPal,8001
3552,2022-04-08,284.87,Cartão de Crédito,6316
3553,2021-01-15,286.06,Pix,7180
3554,2021-02-05,471.27,PayPal,4779
3555,2022-12-21,970.94,PayPal,6106
3556,2020-06-14,254.59,Pix,7166
3557,2021-01-28,326.46,Cartão de Crédito,878
3558,2020-04-01,509.4,Cartão de Crédito,7680
3559,2021-06-07,245.79,Boleto,3119
3560,2020-09-09,10.38,PayPal,2715
3561,2021-04-29,245.78,Boleto,2022
3562,2023-02-14,731.41,Cartão de Crédito,9727
3563,2022-10-15,109.82,Cartão de Crédito,7657
3564,2022-04-12,672.44,Pix,9102
3565,2021-05-17,281.75,Pix,8762
3566,2020-11-21,57.07,Cartão de Crédito,4918
3567,2022-07-28,956.34,Cartão de Crédito,7090
3568,2021-08-28,413.92,PayPal,4160
3569,2021-07-23,52.21,Pix,5679
3570,2022-03-12,119.17,Pix,1415
3571,2021-04-17,208.25,Pix,5591
3572,2023-10-02,288.18,Cartão de Crédito,9812
3573,2020-10-20,326.29,Boleto,3586
3574,2022-08-12,650.37,PayPal,224
3575,2022-04-10,237.03,Pix,3177
3576,2022-03-15,891.0,Boleto,3211
3577,2023-06-01,640.35,Cartão de Crédito,5103
3578,2023-05-16,947.43,PayPal,7195
3579,2022-06-02,388.63,Boleto,3644
3580,2020-06-04,935.81,Boleto,3788
3581,2022-02-27,845.96,PayPal,4631
3582,2020-12-22,143.22,PayPal,5025
3583,2023-03-29,369.14,Pix,25
3584,2022-03-21,110.36,Cartão de Crédito,5101
3585,2023-07-17,251.01,PayPal,7332
3586,2020-05-12,621.29,Pix,8748
3587,2022-05-11,830.68,PayPal,1536
3588,2023-01-21,170.37,Pix,2548
3589,2020-01-02,851.24,Pix,3448
3590,2023-07-25,60.05,Cartão de Crédito,4165
3591,2023-01-27,26.83,Pix,6205
3592,2023-11-28,955.39,PayPal,8345
3593,2020-03-18,222.62,Pix,4506
3594,2023-05-19,171.83,Boleto,8259
3595,2020-06-02,556.15,Boleto,7708
3596,2022-02-07,874.32,Boleto,4650
3597,2020-04-08,464.71,Pix,7316
3598,2022-10-30,932.59,Boleto,7302
3599,2023-09-28,429.08,Cartão de Crédito,1421
3600,2020-07-05,174.6,Boleto,1858
3601,2020-06-07,356.19,Pix,2079
3602,2021-02-21,834.56,PayPal,7402
3603,2021-08-04,460.31,PayPal,1137
3604,2021-07-30,837.21,Cartão de Crédito,735
3605,2023-09-05,482.44,Boleto,1483
3606,2022-07-28,504.46,PayPal,7905
3607,2023-04-15,98.87,Pix,4102
3608,2023-10-31,276.26,Pix,9996
3609,2020-01-20,68.98,Pix,5768
3610,2020-09-02,334.76,Cartão de Crédito,9007
3611,2021-10-07,171.64,Cartão de Crédito,424
3612,2022-07-23,846.92,Cartão de Crédito,8621
3613,2023-09-12,449.93,Cartão de Crédito,9141
3614,2020-01-09,937.48,Boleto,3113
3615,2020-01-31,570.62,Pix,8923
3616,2023-06-09,523.58,PayPal,2736
3617,2020-03-15,87.05,Boleto,2993
3618,2021-12-02,342.53,Pix,3831
3619,2020-08-18,439.04,Pix,5511
3620,2022-11-17,701.34,Pix,3599
3621,2020-09-23,222.43,PayPal,4587
3622,2021-12-07,182.46,Pix,3070
3623,2021-10-05,331.67,Boleto,9143
3624,2022-10-08,451.89,Cartão de Crédito,7200
3625,2022-08-19,985.97,Boleto,5911
3626,2023-02-16,121.92,PayPal,3422
3627,2022-02-08,568.61,Pix,3742
3628,2023-06-28,824.38,Boleto,5691
3629,2020-12-01,549.78,Boleto,6074
3630,2020-12-17,140.58,PayPal,5906
3631,2020-07-08,74.44,Boleto,2513
3632,2022-08-26,948.37,Cartão de Crédito,7013
3633,2021-08-09,93.51,Cartão de Crédito,813
3634,2023-02-06,228.78,Boleto,7902
3635,2022-01-30,241.54,PayPal,3062
3636,2020-08-30,960.27,PayPal,241
3637,2020-09-13,699.63,Pix,207
3638,2021-09-22,421.15,Pix,4673
3639,2023-03-08,379.6,Pix,7354
3640,2022-06-22,59.75,PayPal,3786
3641,2021-01-18,115.19,Cartão de Crédito,1576
3642,2022-08-17,947.88,Pix,995
3643,2020-06-12,344.18,Pix,1051
3644,2020-02-21,836.71,Pix,5763
3645,2020-05-12,339.65,Boleto,142
3646,2021-04-04,785.1,PayPal,508
3647,2023-08-11,666.9,Pix,696
3648,2021-08-20,124.49,Boleto,1592
3649,2022-10-26,308.24,Cartão de Crédito,8240
3650,2023-11-22,110.38,Boleto,9812
3651,2023-10-08,954.42,Cartão de Crédito,5449
3652,2020-09-06,701.47,PayPal,9896
3653,2020-12-16,743.61,Cartão de Crédito,489
3654,2022-10-29,168.58,Cartão de Crédito,6972
3655,2020-05-16,156.38,Pix,4457
3656,2022-11-04,910.12,Pix,5501
3657,2020-02-07,270.47,Boleto,5511
3658,2023-12-14,743.76,PayPal,5001
3659,2020-03-28,998.15,Cartão de Crédito,7895
3660,2020-09-07,447.03,Pix,8994
3661,2021-01-28,718.33,Cartão de Crédito,9054
3662,2023-11-09,690.35,PayPal,8622
3663,2021-12-02,496.13,Boleto,9085
3664,2023-04-03,956.41,Boleto,2687
3665,2021-03-30,971.58,Boleto,6740
3666,2023-04-27,429.59,PayPal,607
3667,2020-03-22,52.25,Boleto,6383
3668,2020-08-07,325.45,Pix,1839
3669,2021-06-20,328.58,Cartão de Crédito,540
3670,2020-07-21,202.66,Boleto,9928
3671,2020-10-05,414.01,Pix,3213
3672,2020-06-11,367.43,Pix,8219
3673,2021-10-05,970.43,PayPal,2631
3674,2023-11-23,74.19,PayPal,4529
3675,2021-11-22,261.7,Pix,2813
3676,2022-10-25,269.82,Pix,1577
3677,2022-11-22,571.84,Pix,8199
3678,2020-05-26,240.77,PayPal,915
3679,2023-02-18,167.9,PayPal,988
3680,2020-10-22,561.57,PayPal,6122
3681,2022-08-26,213.74,Cartão de Crédito,559
3682,2020-02-08,987.11,Cartão de Crédito,5333
3683,2023-08-25,610.75,PayPal,8595
3684,2020-02-01,246.63,Pix,2115
3685,2023-11-10,884.25,Pix,6956
3686,2020-07-05,157.4,PayPal,241
3687,2022-09-07,680.98,Boleto,5240
3688,2022-06-02,922.57,Cartão de Crédito,9684
3689,2023-05-27,838.82,Boleto,7079
3690,2023-06-02,335.97,PayPal,5205
3691,2022-08-11,436.89,Cartão de Crédito,6789
3692,2022-02-12,467.93,Boleto,8002
3693,2022-05-17,781.77,Boleto,562
3694,2021-09-15,100.17,PayPal,1892
3695,2021-11-01,490.18,Pix,8198
3696,2022-11-24,585.04,PayPal,1973
3697,2023-03-22,685.17,Cartão de Crédito,4634
3698,2020-03-21,699.37,Boleto,3397
3699,2020-09-25,491.11,PayPal,2027
3700,2021-05-28,921.38,PayPal,2056
3701,2021-04-19,666.32,PayPal,9450
3702,2023-10-09,172.52,Boleto,134
3703,2021-04-16,288.44,Boleto,1752
3704,2020-02-02,526.22,Pix,8349
3705,2023-02-19,554.21,Pix,1042
3706,2020-09-30,565.14,Boleto,7110
3707,2022-02-19,81.65,PayPal,2763
3708,2020-03-30,296.31,PayPal,5410
3709,2023-04-07,182.28,PayPal,110
3710,2021-03-27,264.92,Pix,4976
3711,2023-07-31,508.62,Cartão de Crédito,3996
3712,2021-11-27,780.65,PayPal,4446
3713,2021-07-22,578.37,Boleto,2555
3714,2021-09-23,254.61,Boleto,9593
3715,2022-03-11,843.34,Pix,1435
3716,2021-07-02,245.48,Boleto,2342
3717,2021-10-18,241.08,Cartão de Crédito,5296
3718,2022-06-23,187.56,Pix,6938
3719,2021-10-25,498.74,PayPal,4125
3720,2021-06-26,743.06,Pix,443
3721,2022-02-09,175.84,Cartão de Crédito,99
3722,2020-08-10,746.16,Cartão de Crédito,3418
3723,2022-04-06,902.65,Pix,5787
3724,2020-03-11,722.77,Cartão de Crédito,525
3725,2022-07-06,825.64,Pix,981
3726,2022-03-12,599.65,Pix,9157
3727,2022-03-11,366.87,PayPal,6541
3728,2021-02-07,926.61,Boleto,7831
3729,2020-02-08,297.8,Cartão de Crédito,7881
3730,2023-03-06,183.0,Cartão de Crédito,2401
3731,2022-01-19,818.62,PayPal,2456
3732,2023-05-08,99.25,Pix,9847
3733,2023-07-18,574.38,PayPal,6308
3734,2023-01-12,661.02,Pix,1050
3735,2021-12-31,194.36,Cartão de Crédito,9584
3736,2021-03-20,49.65,Boleto,2914
3737,2021-09-05,889.96,PayPal,1664
3738,2020-01-22,910.82,Boleto,6793
3739,2020-11-18,70.25,Boleto,8669
3740,2020-02-19,380.0,PayPal,4496
3741,2021-01-07,953.6,Boleto,5256
3742,2020-08-23,454.42,PayPal,9978
3743,2023-07-12,794.84,Pix,4592
3744,2020-03-22,753.23,Cartão de Crédito,9709
3745,2023-08-25,103.58,Boleto,1868
3746,2023-11-23,29.84,PayPal,398
3747,2022-03-13,329.44,Cartão de Crédito,1651
3748,2021-07-10,52.42,Cartão de Crédito,3382
3749,2022-12-08,112.62,Boleto,4128
3750,2022-06-06,890.36,Cartão de Crédito,4578
3751,2020-08-20,24.71,Pix,8424
3752,2020-01-06,508.17,Cartão de Crédito,750
3753,2023-04-23,333.57,Pix,5302
3754,2022-04-02,406.22,Pix,9588
3755,2021-04-04,11.81,Pix,8854
3756,2021-11-01,856.97,Cartão de Crédito,1156
3757,2023-04-26,750.97,PayPal,3022
3758,2020-09-02,111.63,Pix,9475
3759,2022-08-07,42.12,Pix,9892
3760,2020-08-17,739.09,Pix,5050
3761,2020-03-12,440.67,Cartão de Crédito,3739
3762,2022-08-28,27.57,Cartão de Crédito,8398
3763,2020-03-06,35.87,Boleto,1030
3764,2021-09-29,805.18,Boleto,1872
3765,2021-02-28,142.29,Boleto,2003
3766,2021-10-29,40.29,PayPal,8743
3767,2023-01-31,509.4,Cartão de Crédito,6083
3768,2020-02-28,687.36,Cartão de Crédito,9385
3769,2020-12-16,187.12,PayPal,7124
3770,2023-04-01,364.31,Pix,1877
3771,2022-09-10,436.72,Pix,8931
3772,2021-09-06,897.48,PayPal,812
3773,2022-08-09,165.43,Boleto,1486
3774,2021-06-14,463.96,Cartão de Crédito,3550
3775,2022-07-26,244.97,Boleto,2519
3776,2023-03-10,20.16,PayPal,604
3777,2022-07-31,739.37,Cartão de Crédito,5273
3778,2021-05-12,38.59,PayPal,7732
3779,2021-03-04,359.17,Cartão de Crédito,9587
3780,2020-12-09,720.66,Boleto,7318
3781,2021-01-11,617.37,Pix,2163
3782,2022-11-08,583.74,Boleto,5471
3783,2023-03-29,176.86,Cartão de Crédito,8812
3784,2021-11-24,480.41,Boleto,814
3785,2021-11-15,873.63,PayPal,3122
3786,2023-03-11,565.69,Pix,4544
3787,2020-12-25,497.92,Cartão de Crédito,7440
3788,2022-08-29,234.14,PayPal,6959
3789,2022-01-13,636.81,Pix,1696
3790,2023-12-28,228.77,PayPal,6099
3791,2021-08-02,814.24,Pix,7513
3792,2020-12-25,845.39,PayPal,3418
3793,2023-04-12,910.91,Pix,1843
3794,2022-07-25,415.83,Cartão de Crédito,7778
3795,2023-06-19,796.44,Cartão de Crédito,4128
3796,2020-08-11,720.78,Boleto,8808
3797,2020-05-10,433.82,Boleto,8498
3798,2023-02-09,143.66,Pix,2709
3799,2023-12-06,580.6,Pix,7577
3800,2022-05-29,68.79,Boleto,4981
3801,2020-01-16,739.03,Pix,100
3802,2021-07-02,691.28,PayPal,3278
3803,2020-08-27,695.7,PayPal,2404
3804,2021-11-16,629.92,Pix,2705
3805,2021-02-21,269.74,Pix,9945
3806,2022-10-07,950.98,Pix,8714
3807,2021-11-16,689.92,PayPal,1088
3808,2020-05-25,508.3,Cartão de Crédito,4249
3809,2021-11-30,251.22,PayPal,4133
3810,2023-04-28,551.77,PayPal,4026
3811,2022-08-06,944.58,Boleto,9012
3812,2020-09-29,327.8,Pix,1535
3813,2020-10-04,315.03,PayPal,1250
3814,2023-10-28,671.8,Pix,978
3815,2023-02-10,137.53,Cartão de Crédito,8452
3816,2021-04-13,979.98,Boleto,5090
3817,2021-10-19,108.15,Cartão de Crédito,6036
3818,2021-01-24,143.52,Pix,2663
3819,2020-08-09,598.88,PayPal,1482
3820,2022-11-12,141.3,PayPal,4612
3821,2023-09-10,533.15,PayPal,4047
3822,2022-02-14,740.82,Cartão de Crédito,3373
3823,2021-11-23,93.83,Boleto,1126
3824,2023-09-30,216.56,Pix,6149
3825,2022-10-11,994.16,Boleto,9597
3826,2021-05-24,188.22,Cartão de Crédito,3983
3827,2021-04-18,428.06,PayPal,8194
3828,2020-08-29,61.87,Cartão de Crédito,9770
3829,2020-12-16,730.44,Boleto,6849
3830,2020-06-29,451.91,PayPal,8441
3831,2021-02-25,504.97,Pix,3991
3832,2020-06-13,386.5,Pix,5397
3833,2020-11-18,547.12,Boleto,2908
3834,2020-08-18,23.62,PayPal,2763
3835,2021-11-16,144.64,Boleto,1809
3836,2023-03-26,640.18,Boleto,6041
3837,2023-05-23,921.37,Cartão de Crédito,7792
3838,2023-05-20,909.59,Boleto,2582
3839,2020-01-09,987.11,Cartão de Crédito,2029
3840,2023-10-19,899.99,Cartão de Crédito,4863
3841,2020-04-28,824.02,Cartão de Crédito,5062
3842,2023-07-15,392.42,Pix,5604
3843,2020-09-21,924.92,PayPal,4317
3844,2020-08-03,633.68,PayPal,4046
3845,2020-04-30,522.13,Boleto,4912
3846,2021-04-06,995.31,Cartão de Crédito,7760
3847,2022-06-09,846.06,Pix,1461
3848,2022-08-27,900.67,Boleto,7168
3849,2021-05-25,967.98,Boleto,3941
3850,2020-03-27,724.68,Cartão de Crédito,9610
3851,2021-10-11,49.82,PayPal,4476
3852,2022-12-01,892.06,Cartão de Crédito,8892
3853,2020-08-15,645.11,PayPal,2908
3854,2022-02-18,37.87,Boleto,3421
3855,2020-11-14,325.94,Cartão de Crédito,6832
3856,2023-01-21,676.29,PayPal,6385
3857,2021-11-14,177.26,PayPal,4964
3858,2021-06-09,967.79,Pix,3775
3859,2023-10-30,241.84,PayPal,5967
3860,2023-07-28,907.8,Cartão de Crédito,8981
3861,2020-06-01,194.93,PayPal,502
3862,2021-12-10,718.53,Cartão de Crédito,8263
3863,2023-12-16,185.34,Pix,4681
3864,2023-10-31,712.64,Boleto,6880
3865,2020-02-20,698.57,Boleto,1224
3866,2022-01-30,169.0,Cartão de Crédito,2574
3867,2021-03-09,620.28,Cartão de Crédito,5014
3868,2021-05-28,997.67,Boleto,1894
3869,2021-09-03,773.72,Cartão de Crédito,7690
3870,2021-10-27,586.16,PayPal,5874
3871,2022-07-25,881.39,Boleto,4099
3872,2020-07-12,855.85,Pix,654
3873,2022-11-28,391.71,Pix,1968
3874,2020-11-22,119.09,Boleto,7577
3875,2020-07-27,556.65,PayPal,3046
3876,2023-06-30,607.87,PayPal,9874
3877,2020-03-26,166.29,Boleto,7666
3878,2023-11-28,894.62,Cartão de Crédito,3606
3879,2023-03-04,75.25,Pix,5681
3880,2021-09-06,794.94,Cartão de Crédito,6536
3881,2021-10-08,673.69,PayPal,4116
3882,2021-04-06,230.04,Boleto,7614
3883,2023-01-21,728.17,Cartão de Crédito,6347
3884,2023-10-24,424.38,PayPal,4339
3885,2022-12-10,257.84,Boleto,3461
3886,2022-03-28,921.81,PayPal,2695
3887,2023-10-08,670.11,Boleto,2580
3888,2020-05-25,130.93,Cartão de Crédito,6613
3889,2020-02-21,585.98,Boleto,9090
3890,2021-02-08,816.49,PayPal,2419
3891,2023-08-10,933.06,Cartão de Crédito,7601
3892,2020-04-18,573.75,Pix,7683
3893,2022-12-01,191.15,Cartão de Crédito,2560
3894,2023-09-26,984.56,Pix,2969
3895,2023-07-22,313.18,Cartão de Crédito,7490
3896,2021-02-24,903.46,PayPal,4541
3897,2023-08-17,598.54,Boleto,4530
3898,2020-05-14,160.38,Boleto,5553
3899,2020-04-22,403.48,PayPal,9894
3900,2023-02-28,308.64,Boleto,1537
3901,2020-02-04,299.47,Cartão de Crédito,4045
3902,2023-03-06,585.41,Cartão de Crédito,9361
3903,2022-11-29,450.03,Boleto,9297
3904,2021-08-25,623.64,PayPal,4022
3905,2023-05-23,710.08,Pix,9752
3906,2020-12-28,284.79,PayPal,7034
3907,2022-12-23,851.59,PayPal,8170
3908,2023-09-25,821.27,PayPal,8331
3909,2022-04-15,157.26,PayPal,4845
3910,2022-08-09,415.52,PayPal,2692
3911,2023-02-16,881.63,Cartão de Crédito,9286
3912,2023-10-11,963.53,Boleto,106
3913,2023-10-04,445.45,Cartão de Crédito,9364
3914,2021-05-10,300.58,Boleto,5599
3915,2023-07-28,373.53,Pix,5859
3916,2022-03-29,741.96,Cartão de Crédito,5100
3917,2020-09-16,663.76,Pix,6943
3918,2020-03-14,673.04,Pix,2258
3919,2022-03-03,478.8,Boleto,4087
3920,2021-02-26,503.05,Cartão de Crédito,1641
3921,2021-11-02,733.08,Cartão de Crédito,5125
3922,2021-07-02,312.98,PayPal,6334
3923,2022-10-19,631.76,Pix,3953
3924,2022-10-17,679.68,Cartão de Crédito,1380
3925,2022-03-23,378.55,Boleto,1336
3926,2020-05-16,594.16,Pix,4422
3927,2020-06-25,514.95,PayPal,5796
3928,2023-04-15,608.42,Cartão de Crédito,4227
3929,2021-12-12,194.68,Cartão de Crédito,8050
3930,2021-12-04,483.81,Pix,6715
3931,2023-04-15,995.02,Pix,6142
3932,2022-09-07,497.55,PayPal,7153
3933,2023-03-16,576.4,Cartão de Crédito,8913
3934,2020-07-02,634.91,Cartão de Crédito,4033
3935,2023-06-02,509.3,Boleto,862
3936,2022-05-31,902.05,PayPal,2008
3937,2021-03-31,357.76,Cartão de Crédito,2374
3938,2020-02-24,919.97,Pix,4856
3939,2021-10-08,290.94,Boleto,7736
3940,2023-06-24,514.04,Cartão de Crédito,7049
3941,2020-08-27,495.17,Cartão de Crédito,9612
3942,2022-10-02,298.3,PayPal,1848
3943,2021-08-29,445.66,Boleto,9347
3944,2023-11-21,636.5,Pix,738
3945,2020-02-07,36.15,PayPal,5470
3946,2022-11-07,569.7,Pix,3336
3947,2023-12-05,541.25,Cartão de Crédito,7830
3948,2022-02-13,980.49,Pix,5772
3949,2021-05-31,967.71,Boleto,404
3950,2023-10-19,425.4,Pix,5522
3951,2021-01-04,39.0,Boleto,2647
3952,2020-05-01,29.22,Cartão de Crédito,7972
3953,2021-10-04,620.49,Pix,9341
3954,2023-10-02,648.5,Cartão de Crédito,8119
3955,2020-09-26,507.83,PayPal,1470
3956,2021-09-19,532.46,Cartão de Crédito,9964
3957,2022-12-28,255.21,Boleto,4349
3958,2022-06-25,637.18,Boleto,8040
3959,2021-09-14,799.64,Cartão de Crédito,8573
3960,2020-03-25,688.29,Cartão de Crédito,1783
3961,2022-08-31,394.04,Pix,601
3962,2023-03-03,511.45,PayPal,3429
3963,2020-01-16,683.25,Boleto,8922
3964,2022-04-23,144.26,PayPal,5834
3965,2023-08-11,187.73,PayPal,281
3966,2021-08-26,190.47,Pix,7304
3967,2023-05-01,517.59,Cartão de Crédito,5650
3968,2020-12-06,563.7,Cartão de Crédito,8231
3969,2023-07-11,166.14,PayPal,3799
3970,2022-04-18,223.41,Pix,880
3971,2023-10-30,434.97,Cartão de Crédito,2900
3972,2021-01-02,888.18,Cartão de Crédito,6894
3973,2020-06-18,337.39,PayPal,1137
3974,2020-08-15,886.61,Cartão de Crédito,3383
3975,2023-03-09,285.72,Boleto,566
3976,2021-04-01,786.11,Boleto,4129
3977,2022-11-04,752.7,Pix,2710
3978,2022-06-12,599.3,Cartão de Crédito,9888
3979,2022-03-03,313.41,PayPal,4083
3980,2021-07-04,405.29,Cartão de Crédito,8252
3981,2022-09-11,575.16,Boleto,4363
3982,2021-05-25,526.38,Pix,1570
3983,2022-12-26,292.87,Cartão de Crédito,4042
3984,2022-01-03,980.19,Pix,2773
3985,2021-12-11,159.04,Pix,8746
3986,2020-02-03,478.01,Boleto,6379
3987,2020-10-19,84.22,PayPal,3565
3988,2021-07-04,403.92,Pix,8163
3989,2021-03-31,615.96,Boleto,5315
3990,2021-04-05,339.02,PayPal,9810
3991,2022-11-08,881.81,PayPal,1629
3992,2023-12-25,60.16,Pix,7924
3993,2023-10-17,836.39,Pix,4526
3994,2023-04-09,559.88,Cartão de Crédito,5481
3995,2020-07-03,218.95,PayPal,7978
3996,2022-12-25,370.33,Boleto,5027
3997,2021-12-04,609.35,Boleto,3960
3998,2023-05-15,558.9,Cartão de Crédito,6407
3999,2023-04-05,319.58,Pix,4606
4000,2021-03-29,372.95,Cartão de Crédito,9361
4001,2021-01-22,933.44,Pix,1501
4002,2022-07-15,559.75,Cartão de Crédito,9326
4003,2023-02-06,354.35,Boleto,9473
