"id_item","quantidade","preco_unitario","subtotal","id_pedido","id_produto"
2192,5,702.48,3512.4,4091,2151
2193,9,256.8,2311.2,6971,2004
2194,2,651.17,1302.34,5907,1027
2195,2,499.83,999.66,5954,718
2196,3,701.72,2105.16,95,7611
2197,4,694.39,2777.56,675,3037
2198,9,194.74,1752.66,9186,6444
2199,3,177.01,531.03,6775,5789
2200,6,407.44,2444.64,7897,3933
2201,5,896.5,4482.5,9723,5330
2202,6,789.28,4735.68,8009,6300
2203,5,902.57,4512.85,56,807
2204,8,124.47,995.76,1190,6444
2205,2,344.29,688.58,4167,9820
2206,3,268.32,804.96,7095,8224
2207,2,934.89,1869.78,4403,467
2208,2,779.01,1558.02,3989,1660
2209,1,911.13,911.13,5633,5443
2210,10,20.71,207.1,8543,5922
2211,2,208.0,416.0,9790,3671
2212,5,781.92,3909.6,2802,2794
2213,3,841.74,2525.22,7774,6141
2214,5,909.5,4547.5,9396,5056
2215,4,493.67,1974.68,8495,4542
2216,3,365.07,1095.21,5694,8689
2217,9,610.24,5492.16,5459,8099
2218,7,61.53,430.71,5014,8316
2219,7,354.32,2480.24,6821,4527
2220,5,255.46,1277.3,4822,7516
2221,10,589.6,5896.0,695,3790
2222,2,899.79,1799.58,1821,8189
2223,4,111.2,444.8,7194,2375
2224,4,436.28,1745.12,2665,9064
2225,10,124.84,1248.4,8206,293
2226,5,654.38,3271.9,2972,139
2227,2,398.15,796.3,5837,581
2228,6,977.7,5866.2,4693,2619
2229,7,48.3,338.1,4687,810
2230,1,929.81,929.81,304,2421
2231,4,267.86,1071.44,2767,7048
2232,1,425.92,425.92,2220,5912
2233,10,591.76,5917.6,1672,7761
2234,6,329.03,1974.18,4743,3183
2235,6,877.75,5266.5,8754,5183
2236,8,283.64,2269.12,3284,7895
2237,4,99.74,398.96,3402,4472
2238,6,647.11,3882.66,9986,8064
2239,7,338.68,2370.76,2104,6070
2240,6,600.71,3604.26,595,6194
2241,9,172.23,1550.07,152,7748
2242,4,928.47,3713.88,3161,2869
2243,9,166.87,1501.83,6120,6849
2244,1,136.68,136.68,4940,3307
2245,2,134.05,268.1,4963,3287
2246,9,274.37,2469.33,7286,5435
2247,9,346.58,3119.22,3153,2138
2248,3,273.08,819.24,6017,2221
2249,4,33.33,133.32,5606,179
2250,4,918.95,3675.8,2879,9495
2251,6,36.82,220.92,8966,4676
2252,1,79.6,79.6,1165,4919
2253,10,486.69,4866.9,1794,7970
2254,1,826.8,826.8,6812,5840
2255,1,382.11,382.11,8142,3781
2256,5,244.67,1223.35,7267,3150
2257,9,857.31,7715.79,3790,9073
2258,2,729.13,1458.26,7096,1214
2259,1,286.14,286.14,8148,3950
2260,8,946.0,7568.0,2288,2922
2261,8,478.54,3828.32,977,9649
2262,4,639.92,2559.68,381,6472
2263,7,178.39,1248.73,4941,8536
2264,5,240.76,1203.8,1575,7441
2265,1,376.54,376.54,39,8132
2266,4,514.66,2058.64,8743,2726
2267,10,619.24,6192.4,2709,9552
2268,9,597.81,5380.29,1384,4494
2269,3,652.0,1956.0,9799,2574
2270,7,703.9,4927.3,2356,7084
2271,7,439.17,3074.19,8165,6733
2272,1,63.32,63.32,4623,9988
2273,5,736.05,3680.25,7278,3433
2274,9,292.39,2631.51,1082,9484
2275,8,405.57,3244.56,6708,4098
2276,6,443.07,2658.42,6488,251
2277,4,77.58,310.32,4387,8349
2278,8,500.92,4007.36,5913,3688
2279,1,534.35,534.35,8696,4271
2280,10,407.81,4078.1,1195,1724
2281,9,610.72,5496.48,5244,9751
2282,10,17.68,176.8,5732,6898
2283,10,96.01,960.1,4477,833
2284,8,622.33,4978.64,4413,9443
2285,4,919.92,3679.68,7959,1303
2286,9,894.44,8049.96,7872,1768
2287,2,101.28,202.56,7994,5812
2288,5,91.9,459.5,2774,3621
2289,3,189.71,569.13,2179,6686
2290,8,549.6,4396.8,8139,1346
2291,5,395.64,1978.2,9068,2386
2292,10,27.77,277.7,8850,8391
2293,9,745.2,6706.8,6716,5706
2294,3,625.95,1877.85,662,194
2295,4,670.3,2681.2,2145,1899
2296,9,531.71,4785.39,8966,9816
2297,3,38.41,115.23,9038,5560
2298,1,759.59,759.59,6852,7738
2299,10,967.85,9678.5,1739,7237
2300,6,489.52,2937.12,2741,370
2301,5,93.72,468.6,755,5429
2302,8,202.74,1621.92,4325,2460
2303,5,352.41,1762.05,607,1515
2304,3,984.78,2954.34,5726,9183
2305,6,680.94,4085.64,8555,8879
2306,3,604.58,1813.74,884,3311
2307,5,44.58,222.9,6614,3859
2308,5,977.24,4886.2,3294,3681
2309,10,299.97,2999.7,1190,7754
2310,7,816.28,5713.96,2183,1220
2311,10,943.28,9432.8,4494,8012
2312,9,556.64,5009.76,2876,1244
2313,5,999.93,4999.65,2131,3415
2314,1,726.71,726.71,1611,386
2315,1,989.62,989.62,5712,9502
2316,1,507.22,507.22,8060,8991
2317,8,806.16,6449.28,70,2901
2318,4,111.52,446.08,8324,8261
2319,2,209.56,419.12,8814,1553
2320,10,446.58,4465.8,6909,9202
2321,2,972.78,1945.56,2006,4769
2322,8,288.19,2305.52,3717,3483
2323,6,762.33,4573.98,9041,8381
2324,2,698.72,1397.44,4514,5998
2325,9,739.82,6658.38,9927,513
2326,3,506.45,1519.35,4071,31
2327,9,390.35,3513.15,3223,2388
2328,1,153.3,153.3,2260,4120
2329,2,731.12,1462.24,6464,8441
2330,8,486.94,3895.52,378,5853
2331,5,390.77,1953.85,8067,2899
2332,7,775.71,5429.97,679,9862
2333,7,309.92,2169.44,4032,7151
2334,4,299.28,1197.12,9499,3481
2335,9,831.29,7481.61,9884,4892
2336,8,618.6,4948.8,8386,2934
2337,3,341.39,1024.17,3222,7582
2338,8,966.37,7730.96,2154,7346
2339,4,955.73,3822.92,4591,2812
2340,5,476.2,2381.0,5839,5020
2341,5,804.15,4020.75,9789,2956
2342,9,698.75,6288.75,7587,3603
2343,7,55.94,391.58,9614,1884
2344,9,935.23,8417.07,4279,5604
2345,7,482.44,3377.08,9591,7738
2346,7,489.27,3424.89,9687,3985
2347,9,615.78,5542.02,823,1798
2348,6,408.54,2451.24,695,5894
2349,2,263.86,527.72,5201,7055
2350,2,592.83,1185.66,3451,8966
2351,2,486.94,973.88,6780,2617
2352,5,990.46,4952.3,992,6417
2353,7,758.46,5309.22,9246,5262
2354,4,717.77,2871.08,8242,7228
2355,10,199.57,1995.7,3063,6778
2356,3,777.6,2332.8,5164,2178
2357,4,891.08,3564.32,9186,5270
2358,8,878.16,7025.28,6961,9738
2359,3,474.59,1423.77,24,5844
2360,8,177.38,1419.04,4186,5558
2361,4,512.94,2051.76,9307,5061
2362,7,836.43,5855.01,6824,2863
2363,2,863.39,1726.78,1797,5531
2364,7,731.2,5118.4,9451,2916
2365,9,115.42,1038.78,3158,2929
2366,9,729.91,6569.19,7245,9561
2367,5,743.81,3719.05,9632,8495
2368,1,819.38,819.38,9239,5009
2369,4,951.2,3804.8,3705,8363
2370,6,739.68,4438.08,1184,3446
2371,8,714.51,5716.08,490,1053
2372,7,354.32,2480.24,7542,1025
2373,6,553.65,3321.9,7409,6833
2374,1,824.92,824.92,7494,9321
2375,6,662.0,3972.0,6858,5113
2376,8,138.31,1106.48,5872,8865
2377,4,736.61,2946.44,8363,324
2378,8,158.69,1269.52,5183,4386
2379,1,206.51,206.51,8494,8236
2380,1,799.31,799.31,2794,3766
2381,7,951.08,6657.56,332,587
2382,6,365.41,2192.46,7662,8689
2383,9,218.29,1964.61,935,2675
2384,4,828.96,3315.84,8125,852
2385,7,635.13,4445.91,1044,3367
2386,2,63.85,127.7,5477,6170
2387,1,806.43,806.43,6307,6575
2388,3,180.1,540.3,8205,4964
2389,3,272.56,817.68,1845,2218
2390,10,763.78,7637.8,9031,1632
2391,10,624.54,6245.4,3095,9281
2392,6,294.06,1764.36,4437,8761
2393,1,880.28,880.28,9600,1452
2394,4,814.36,3257.44,3854,2660
2395,6,954.3,5725.8,9167,936
2396,5,101.97,509.85,263,6652
2397,9,76.34,687.06,9499,8662
2398,9,151.57,1364.13,6002,2821
2399,3,622.24,1866.72,218,4889
2400,9,323.75,2913.75,8298,6281
2401,3,363.89,1091.67,382,6553
2402,6,291.12,1746.72,308,1460
2403,3,501.24,1503.72,2705,7227
2404,10,409.62,4096.2,4984,9492
2405,10,85.11,851.1,4921,7845
2406,10,458.23,4582.3,9376,6481
2407,3,674.39,2023.17,3063,9263
2408,4,903.18,3612.72,7778,3492
2409,6,20.61,123.66,3245,781
2410,8,406.84,3254.72,7861,1306
2411,3,854.03,2562.09,6116,1564
2412,9,825.77,7431.93,4157,1889
2413,7,857.52,6002.64,9650,5262
2414,10,224.23,2242.3,8178,6047
2415,9,950.67,8556.03,3441,4878
2416,8,413.56,3308.48,8070,869
2417,6,237.82,1426.92,49,3812
2418,6,166.45,998.7,7160,4880
2419,9,241.31,2171.79,2951,4929
2420,3,888.18,2664.54,4442,3934
2421,4,363.69,1454.76,2183,9951
2422,9,690.35,6213.15,274,2541
2423,6,254.14,1524.84,4081,3501
2424,5,584.87,2924.35,3313,8263
2425,10,223.17,2231.7,759,509
2426,1,777.33,777.33,1938,7692
2427,5,789.28,3946.4,5452,4476
2428,10,625.71,6257.1,1243,6050
2429,1,982.45,982.45,8810,1402
2430,10,528.2,5282.0,5630,7742
2431,3,612.94,1838.82,4958,2919
2432,4,23.6,94.4,2656,2560
2433,1,731.82,731.82,7777,6342
2434,10,384.99,3849.9,5899,3822
2435,1,654.16,654.16,1392,7314
2436,10,614.07,6140.7,6661,2387
2437,5,371.29,1856.45,1661,8570
2438,9,59.47,535.23,4344,3879
2439,9,859.73,7737.57,4768,5481
2440,7,545.86,3821.02,9223,6192
2441,7,640.65,4484.55,7004,9262
2442,9,487.63,4388.67,6759,1895
2443,7,310.48,2173.36,522,1218
2444,3,344.64,1033.92,6869,7991
2445,10,773.67,7736.7,442,5941
2446,6,979.91,5879.46,1925,4048
2447,10,981.46,9814.6,8708,8498
2448,8,871.17,6969.36,2916,6567
2449,9,231.81,2086.29,7783,4120
2450,6,192.75,1156.5,7045,2651
2451,6,798.93,4793.58,6390,5018
2452,1,948.16,948.16,9139,220
2453,4,819.56,3278.24,1765,2649
2454,6,43.97,263.82,9622,5982
2455,4,188.41,753.64,2897,420
2456,3,594.7,1784.1,1835,3244
2457,4,475.46,1901.84,6612,6769
2458,5,41.06,205.3,5496,943
2459,6,524.31,3145.86,8057,7728
2460,9,63.05,567.45,1854,3494
2461,1,233.09,233.09,5816,6712
2462,5,910.21,4551.05,7575,8328
2463,4,663.69,2654.76,8393,305
2464,10,468.71,4687.1,7560,154
2465,1,855.52,855.52,6516,233
2466,10,897.57,8975.7,4345,1119
2467,7,862.78,6039.46,9649,2820
2468,2,501.34,1002.68,9294,8952
2469,2,298.7,597.4,8719,7899
2470,10,476.5,4765.0,5078,9785
2471,8,11.94,95.52,10000,6759
2472,4,168.77,675.08,9605,5001
2473,6,114.62,687.72,688,8053
2474,2,616.69,1233.38,6267,1853
2475,9,714.13,6427.17,4736,2899
2476,1,405.37,405.37,9888,1028
2477,8,663.12,5304.96,5271,3384
2478,9,982.35,8841.15,8017,6683
2479,1,124.89,124.89,7712,4512
2480,8,521.45,4171.6,7343,5719
2481,5,121.5,607.5,9508,8625
2482,4,353.36,1413.44,4954,670
2483,3,480.27,1440.81,6954,8536
2484,4,413.23,1652.92,6122,3977
2485,1,828.44,828.44,4471,6862
2486,9,798.15,7183.35,1974,9142
2487,6,662.7,3976.2,1490,755
2488,7,962.73,6739.11,107,234
2489,10,284.64,2846.4,2781,5094
2490,8,567.63,4541.04,8136,4923
2491,5,267.96,1339.8,6252,9601
2492,3,422.7,1268.1,6116,3958
2493,2,896.9,1793.8,8316,4602
2494,2,857.1,1714.2,3655,9526
2495,8,178.97,1431.76,1769,8382
2496,9,791.18,7120.62,992,8526
2497,6,497.68,2986.08,7429,5648
2498,4,349.96,1399.84,7731,4655
2499,7,608.9,4262.3,1792,2873
2500,4,110.51,442.04,4957,8367
2501,10,421.69,4216.9,5923,5253
2502,10,63.74,637.4,24,8664
2503,3,621.92,1865.76,4211,2767
2504,7,484.73,3393.11,4340,7812
2505,7,890.12,6230.84,3818,2407
2506,2,209.44,418.88,7866,392
2507,6,694.9,4169.4,3886,1222
2508,3,709.6,2128.8,7713,1312
2509,8,373.98,2991.84,5750,315
2510,5,91.17,455.85,4739,6269
2511,5,263.82,1319.1,8347,3930
2512,10,769.54,7695.4,6298,895
2513,7,89.65,627.55,7765,7437
2514,8,535.59,4284.72,6472,4470
2515,1,148.82,148.82,5897,3361
2516,7,506.67,3546.69,6460,2289
2517,4,161.29,645.16,3428,7402
2518,7,882.86,6180.02,9245,8925
2519,4,743.36,2973.44,3166,2533
2520,6,572.09,3432.54,3177,7634
2521,7,799.14,5593.98,6577,283
2522,7,527.48,3692.36,7997,8239
2523,8,195.99,1567.92,9976,5270
2524,8,132.63,1061.04,4475,8745
2525,4,876.46,3505.84,5418,3178
2526,10,637.34,6373.4,2910,4270
2527,1,173.27,173.27,2763,7756
2528,8,974.7,7797.6,8289,2412
2529,3,136.54,409.62,5367,3682
2530,9,810.59,7295.31,1362,7625
2531,8,482.03,3856.24,7710,5030
2532,3,386.32,1158.96,6060,5768
2533,10,476.03,4760.3,4593,3920
2534,5,11.65,58.25,1121,1278
2535,7,104.32,730.24,6709,7126
2536,8,586.43,4691.44,2333,4396
2537,9,860.8,7747.2,4292,4885
2538,5,291.35,1456.75,4832,5016
2539,2,158.31,316.62,4128,8043
2540,4,838.5,3354.0,8573,7292
2541,3,150.71,452.13,2396,1033
2542,10,737.56,7375.6,4357,5266
2543,7,504.93,3534.51,9180,7373
2544,6,817.92,4907.52,6620,6151
2545,6,766.27,4597.62,6027,2329
2546,7,800.25,5601.75,1799,2744
2547,10,273.12,2731.2,2270,425
2548,6,591.66,3549.96,5440,6655
2549,3,576.05,1728.15,6879,7479
2550,2,546.72,1093.44,6207,4553
2551,8,166.67,1333.36,1799,9140
2552,6,463.0,2778.0,9731,1570
2553,6,782.6,4695.6,7171,1220
2554,7,595.1,4165.7,8175,5693
2555,7,469.9,3289.3,870,3047
2556,1,262.4,262.4,3316,7742
2557,9,831.31,7481.79,9471,4955
2558,7,274.25,1919.75,1398,5523
2559,7,720.59,5044.13,9596,1594
2560,7,934.2,6539.4,6068,7769
2561,3,893.07,2679.21,7413,1137
2562,7,533.42,3733.94,6164,8961
2563,8,171.43,1371.44,8544,1371
2564,6,341.06,2046.36,3228,2914
2565,1,162.58,162.58,7283,6868
2566,10,741.95,7419.5,2331,3302
2567,8,856.27,6850.16,3679,8134
2568,4,767.01,3068.04,9740,5578
2569,7,183.23,1282.61,4139,2317
2570,9,498.07,4482.63,8874,8358
2571,7,387.01,2709.07,8447,6481
2572,4,369.7,1478.8,2590,8977
2573,10,780.52,7805.2,3053,8886
2574,4,466.99,1867.96,2735,7224
2575,9,562.24,5060.16,8745,4808
2576,6,143.08,858.48,5873,2997
2577,10,267.06,2670.6,1961,2316
2578,10,376.68,3766.8,2803,3968
2579,5,641.74,3208.7,6889,9381
2580,9,295.12,2656.08,7775,3051
2581,8,729.41,5835.28,9185,2480
2582,9,986.16,8875.44,1994,4878
2583,8,664.51,5316.08,8915,4953
2584,6,982.75,5896.5,1840,8706
2585,7,849.14,5943.98,9509,293
2586,9,264.17,2377.53,3082,2719
2587,2,92.32,184.64,9198,3542
2588,8,55.46,443.68,5681,1931
2589,8,983.3,7866.4,5713,9153
2590,9,620.89,5588.01,6211,9515
2591,7,239.54,1676.78,697,4005
2592,7,288.66,2020.62,1910,9031
2593,1,117.43,117.43,6507,3874
2594,8,295.77,2366.16,906,9563
2595,3,699.82,2099.46,7571,3502
2596,9,14.41,129.69,1779,8293
2597,8,363.16,2905.28,1498,2509
2598,7,26.72,187.04,2736,8995
2599,9,597.03,5373.27,9472,6823
2600,2,476.5,953.0,1691,3018
2601,2,253.21,506.42,5251,7915
2602,9,334.0,3006.0,6591,1246
2603,2,325.38,650.76,3652,4690
2604,3,470.16,1410.48,2658,9293
2605,9,152.79,1375.11,6983,8206
2606,1,72.22,72.22,1380,2148
2607,3,950.0,2850.0,9904,5733
2608,9,706.3,6356.7,4088,8608
2609,1,417.57,417.57,1989,3510
2610,1,765.07,765.07,5958,8309
2611,10,503.69,5036.9,664,8927
2612,4,91.77,367.08,3402,4827
2613,4,526.4,2105.6,2282,9527
2614,9,896.01,8064.09,2925,3396
2615,10,623.85,6238.5,2235,9125
2616,7,304.09,2128.63,2242,3230
2617,4,477.83,1911.32,8296,5057
2618,9,645.76,5811.84,6329,9869
2619,2,454.57,909.14,4322,6912
2620,2,850.16,1700.32,1941,7587
2621,1,850.26,850.26,9892,1093
2622,1,793.49,793.49,4960,9507
2623,10,209.66,2096.6,558,7647
2624,9,684.02,6156.18,1365,6563
2625,8,978.36,7826.88,8833,8428
2626,5,910.54,4552.7,7733,3214
2627,3,232.24,696.72,4096,6066
2628,9,339.5,3055.5,9173,1829
2629,5,139.41,697.05,6934,7017
2630,8,431.89,3455.12,953,5998
2631,9,305.53,2749.77,7940,8136
2632,2,794.3,1588.6,5862,1062
2633,2,945.47,1890.94,5886,4813
2634,4,595.6,2382.4,8570,6181
2635,5,408.7,2043.5,7179,6819
2636,7,29.98,209.86,1950,6012
2637,7,253.08,1771.56,308,5101
2638,9,645.27,5807.43,4813,8200
2639,4,776.65,3106.6,5009,7589
2640,3,578.32,1734.96,5876,792
2641,5,695.78,3478.9,4988,6762
2642,3,987.6,2962.8,5066,7377
2643,4,523.02,2092.08,3102,8328
2644,3,976.09,2928.27,6143,5407
2645,4,605.97,2423.88,3538,3517
2646,9,484.95,4364.55,6927,9025
2647,10,860.37,8603.7,4455,5664
2648,8,495.1,3960.8,6304,3163
2649,4,237.52,950.08,2548,7563
2650,5,946.14,4730.7,2536,2303
2651,2,860.85,1721.7,4601,2035
2652,10,852.43,8524.3,2142,5778
2653,3,747.25,2241.75,6738,2665
2654,1,119.05,119.05,7870,4872
2655,2,363.29,726.58,5865,9052
2656,4,468.06,1872.24,5768,7815
2657,3,106.02,318.06,8065,4150
2658,6,427.24,2563.44,1800,5703
2659,1,766.13,766.13,7350,6968
2660,6,527.07,3162.42,8927,9289
2661,7,891.5,6240.5,4967,538
2662,7,394.67,2762.69,1340,6061
2663,3,222.25,666.75,4737,3093
2664,3,25.79,77.37,5536,1808
2665,8,44.52,356.16,3236,7535
2666,6,46.7,280.2,5,9289
2667,1,604.34,604.34,1505,7323
2668,5,25.43,127.15,1446,4579
2669,9,289.9,2609.1,1901,4331
2670,6,560.65,3363.9,4335,3087
2671,7,927.03,6489.21,4167,2044
2672,8,309.61,2476.88,4888,1606
2673,5,36.05,180.25,5481,8897
2674,10,721.93,7219.3,2702,3396
2675,6,931.14,5586.84,9557,1670
2676,7,817.19,5720.33,6804,1812
2677,1,882.95,882.95,8164,6298
2678,2,634.12,1268.24,609,6731
2679,6,910.41,5462.46,2089,6210
2680,7,311.8,2182.6,3318,2597
2681,7,130.35,912.45,668,8660
2682,3,19.22,57.66,7637,9006
2683,5,670.29,3351.45,9670,2703
2684,9,383.49,3451.41,5220,8639
2685,6,933.99,5603.94,6330,1388
2686,5,693.07,3465.35,2808,4647
2687,1,737.14,737.14,724,9382
2688,6,561.16,3366.96,8795,8125
2689,7,300.48,2103.36,8298,6371
2690,6,542.06,3252.36,2691,3501
2691,7,217.83,1524.81,5410,6796
2692,7,199.14,1393.98,9593,9681
2693,2,376.8,753.6,6622,5845
2694,9,139.44,1254.96,5180,2831
2695,5,824.94,4124.7,2664,300
2696,7,560.6,3924.2,803,2648
2697,3,978.81,2936.43,7767,3853
2698,4,307.14,1228.56,1564,6643
2699,6,455.3,2731.8,3408,1769
2700,7,282.52,1977.64,6241,6478
2701,9,263.35,2370.15,1546,3192
2702,6,960.18,5761.08,7695,5161
2703,8,420.85,3366.8,8511,9777
2704,5,163.47,817.35,9904,4662
2705,7,707.58,4953.06,5086,8169
2706,3,568.26,1704.78,4202,5591
2707,1,316.45,316.45,4943,8801
2708,5,41.29,206.45,6561,848
2709,4,522.03,2088.12,9936,5007
2710,1,887.72,887.72,137,4368
2711,1,980.19,980.19,5477,7897
2712,10,42.8,428.0,802,9865
2713,6,115.27,691.62,179,8680
2714,10,337.82,3378.2,3090,9254
2715,10,715.21,7152.1,5482,9165
2716,5,164.59,822.95,7472,4895
2717,10,571.63,5716.3,2074,5819
2718,2,154.41,308.82,5259,7550
2719,1,566.51,566.51,6865,1304
2720,9,180.97,1628.73,8532,1110
2721,4,25.06,100.24,3739,4401
2722,5,678.22,3391.1,9171,4039
2723,10,981.48,9814.8,4460,4140
2724,3,590.93,1772.79,6548,8736
2725,9,591.03,5319.27,31,3049
2726,3,771.15,2313.45,5421,2587
2727,1,977.64,977.64,2323,6309
2728,7,331.22,2318.54,4506,6175
2729,1,691.55,691.55,4116,3589
2730,2,89.8,179.6,3921,2783
2731,3,526.67,1580.01,7468,985
2732,5,833.54,4167.7,1688,9642
2733,7,256.63,1796.41,4226,2209
2734,9,429.08,3861.72,6655,6013
2735,7,521.12,3647.84,4669,4918
2736,5,477.52,2387.6,8293,1754
2737,2,818.48,1636.96,7832,2495
2738,10,158.64,1586.4,4684,3394
2739,5,892.0,4460.0,6525,5376
2740,10,595.78,5957.8,7900,5439
2741,4,878.51,3514.04,6853,8537
2742,10,726.37,7263.7,7143,3373
2743,9,380.65,3425.85,2303,7596
2744,3,269.21,807.63,4498,6833
2745,10,82.15,821.5,2187,9730
2746,6,131.63,789.78,557,9115
2747,5,300.92,1504.6,9843,6817
2748,3,981.41,2944.23,1070,888
2749,7,256.75,1797.25,4025,1013
2750,10,208.45,2084.5,9078,4444
2751,1,754.41,754.41,7725,7097
2752,8,193.71,1549.68,1942,1862
2753,5,289.4,1447.0,6392,4034
2754,9,977.35,8796.15,5169,4548
2755,9,832.21,7489.89,4729,8297
2756,8,861.51,6892.08,1647,2820
2757,5,476.64,2383.2,5932,5313
2758,10,241.41,2414.1,7251,8825
2759,9,37.96,341.64,1473,1470
2760,6,504.88,3029.28,3226,1332
2761,1,173.43,173.43,6809,9388
2762,5,920.87,4604.35,7733,4933
2763,7,30.23,211.61,9737,2548
2764,7,810.82,5675.74,5661,1963
2765,9,527.04,4743.36,2401,8317
2766,10,811.92,8119.2,156,8748
2767,9,947.8,8530.2,1593,7217
2768,7,542.57,3797.99,6842,7786
2769,6,561.62,3369.72,6374,1352
2770,4,405.41,1621.64,1508,4680
2771,6,634.58,3807.48,3022,6820
2772,10,500.14,5001.4,9892,173
2773,3,204.23,612.69,5256,12
2774,4,569.08,2276.32,2988,2154
2775,1,329.39,329.39,3133,2016
2776,4,284.69,1138.76,2476,7460
2777,8,294.54,2356.32,3762,9919
2778,9,210.73,1896.57,6516,1201
2779,1,458.87,458.87,7423,9684
2780,4,843.06,3372.24,9541,223
2781,4,280.15,1120.6,9429,7536
2782,2,910.78,1821.56,3612,867
2783,2,95.81,191.62,4645,372
2784,8,13.46,107.68,9191,6847
2785,2,518.0,1036.0,9196,9523
2786,10,918.25,9182.5,4219,5998
2787,4,660.92,2643.68,3647,402
2788,9,659.22,5932.98,2534,2102
2789,1,583.35,583.35,8962,1962
2790,8,411.21,3289.68,2626,9015
2791,10,899.52,8995.2,9730,7585
2792,8,256.65,2053.2,3857,7067
2793,5,136.55,682.75,6203,4249
2794,2,936.93,1873.86,9537,8625
2795,5,374.07,1870.35,6739,4518
2796,8,191.73,1533.84,9285,7506
2797,4,300.54,1202.16,5533,4968
2798,4,927.78,3711.12,1696,4749
2799,4,720.61,2882.44,4939,7377
2800,5,891.32,4456.6,312,1488
2801,9,584.73,5262.57,9509,9652
2802,3,501.91,1505.73,919,7292
2803,4,168.2,672.8,2904,8644
2804,4,480.9,1923.6,9579,4235
2805,7,154.13,1078.91,7325,7749
2806,9,898.42,8085.78,3925,7363
2807,4,448.76,1795.04,9388,4005
2808,10,192.62,1926.2,2304,5057
2809,2,515.82,1031.64,2590,808
2810,9,819.25,7373.25,7102,5465
2811,2,125.73,251.46,7558,804
2812,3,193.47,580.41,2889,2747
2813,10,303.58,3035.8,9760,874
2814,7,883.46,6184.22,6820,4688
2815,9,623.26,5609.34,5624,8412
2816,6,774.42,4646.52,1335,1994
2817,9,317.63,2858.67,4626,9725
2818,6,577.02,3462.12,1992,1962
2819,4,882.46,3529.84,3909,7261
2820,9,169.17,1522.53,4655,6579
2821,9,109.58,986.22,6630,8856
2822,5,671.51,3357.55,2247,1437
2823,4,828.35,3313.4,5459,4342
2824,1,68.06,68.06,5072,9930
2825,3,762.77,2288.31,2034,6163
2826,5,309.31,1546.55,2690,6366
2827,2,695.57,1391.14,9878,7841
2828,2,94.23,188.46,6375,511
2829,4,699.24,2796.96,3739,7919
2830,8,459.8,3678.4,5765,57
2831,4,405.32,1621.28,8544,4178
2832,1,166.46,166.46,9957,6957
2833,8,424.54,3396.32,3839,373
2834,9,22.86,205.74,5593,5023
2835,9,470.27,4232.43,24,8793
2836,9,345.05,3105.45,4186,5180
2837,8,317.77,2542.16,1415,8023
2838,6,102.78,616.68,2867,8759
2839,1,135.81,135.81,4517,7904
2840,8,940.4,7523.2,6213,9253
2841,3,890.88,2672.64,6529,5048
2842,8,158.27,1266.16,6724,8313
2843,8,668.13,5345.04,5520,7537
2844,6,77.76,466.56,9147,3485
2845,8,405.84,3246.72,4290,2954
2846,10,249.31,2493.1,2410,1259
2847,9,63.65,572.85,2968,5189
2848,4,308.05,1232.2,4422,5957
2849,8,15.95,127.6,811,9757
2850,2,977.48,1954.96,6371,890
2851,9,807.65,7268.85,3877,6008
2852,6,516.7,3100.2,3229,3641
2853,4,90.99,363.96,226,6964
2854,6,809.65,4857.9,4109,3565
2855,1,79.62,79.62,883,2351
2856,1,511.27,511.27,9052,656
2857,9,934.11,8406.99,3723,5748
2858,3,406.28,1218.84,3402,4058
2859,1,937.65,937.65,3250,6685
2860,7,835.24,5846.68,4396,4641
2861,6,973.37,5840.22,7557,3941
2862,8,486.91,3895.28,5416,6812
2863,7,244.31,1710.17,6910,1486
2864,7,895.82,6270.74,9729,8254
2865,6,463.91,2783.46,6391,8048
2866,4,944.31,3777.24,7306,3432
2867,10,921.9,9219.0,7838,3501
2868,6,32.85,197.1,200,1888
2869,10,303.13,3031.3,2556,6572
2870,9,180.7,1626.3,686,5225
2871,5,831.22,4156.1,6716,7165
2872,7,860.56,6023.92,3014,8764
2873,9,108.55,976.95,4890,1968
2874,1,45.51,45.51,9485,3783
2875,6,647.04,3882.24,752,9292
2876,6,311.02,1866.12,1286,3630
