"id_produto","nome","descricao","preco","estoque","categoria"
3355,Produto_7736,Descrição do Produto_7736,655.35,14,"2"
3356,Produto_9235,Descrição do Produto_9235,556.61,84,"2"
3357,Produto_2786,Descrição do Produto_2786,76.91,22,"7"
3358,Produto_1035,Descrição do Produto_1035,575.73,67,"5"
3359,Produto_338,Descrição do Produto_338,80.40,37,"6"
3360,Produto_5926,Descrição do Produto_5926,146.98,54,"3"
3361,Produto_9514,Descrição do Produto_9514,492.34,4,"5"
3362,Produto_7178,Descrição do Produto_7178,486.64,64,"2"
3363,Produto_3115,Descrição do Produto_3115,222.84,71,"8"
3364,Produto_9273,Descrição do Produto_9273,966.69,54,"4"
3365,Produto_443,Descrição do Produto_443,95.02,65,"9"
3366,Produto_992,Descrição do Produto_992,757.95,55,"4"
3367,Produto_8739,Descrição do Produto_8739,350.04,15,"9"
3368,Produto_9436,Descrição do Produto_9436,745.62,58,"10"
3369,Produto_3052,Descrição do Produto_3052,522.26,82,"4"
3370,Produto_4546,Descrição do Produto_4546,609.93,26,"8"
3371,Produto_1190,Descrição do Produto_1190,536.36,44,"2"
3372,Produto_2784,Descrição do Produto_2784,968.49,3,"9"
3373,Produto_2668,Descrição do Produto_2668,104.93,2,"9"
3374,Produto_4230,Descrição do Produto_4230,165.23,16,"1"
3375,Produto_3823,Descrição do Produto_3823,538.44,55,"1"
3376,Produto_83,Descrição do Produto_83,597.72,88,"5"
3377,Produto_5414,Descrição do Produto_5414,16.27,37,"4"
3378,Produto_1853,Descrição do Produto_1853,381.16,20,"7"
3379,Produto_393,Descrição do Produto_393,147.64,35,"5"
3380,Produto_3561,Descrição do Produto_3561,29.93,4,"1"
3381,Produto_5885,Descrição do Produto_5885,173.50,11,"7"
3382,Produto_8311,Descrição do Produto_8311,553.70,2,"1"
3383,Produto_7626,Descrição do Produto_7626,230.00,37,"10"
3384,Produto_4025,Descrição do Produto_4025,145.84,32,"8"
3385,Produto_7212,Descrição do Produto_7212,616.62,8,"7"
3386,Produto_343,Descrição do Produto_343,525.92,86,"8"
3387,Produto_9212,Descrição do Produto_9212,248.69,3,"9"
3388,Produto_808,Descrição do Produto_808,330.08,65,"7"
3389,Produto_1787,Descrição do Produto_1787,408.46,43,"7"
3390,Produto_815,Descrição do Produto_815,304.92,6,"5"
3391,Produto_6335,Descrição do Produto_6335,235.51,15,"5"
3392,Produto_8178,Descrição do Produto_8178,510.50,4,"9"
3393,Produto_8157,Descrição do Produto_8157,811.66,94,"1"
3394,Produto_2428,Descrição do Produto_2428,285.78,35,"10"
3395,Produto_7369,Descrição do Produto_7369,941.55,30,"3"
3396,Produto_2278,Descrição do Produto_2278,586.41,52,"9"
3397,Produto_5980,Descrição do Produto_5980,992.67,28,"4"
3398,Produto_5147,Descrição do Produto_5147,882.13,44,"9"
3399,Produto_7649,Descrição do Produto_7649,641.51,57,"8"
3400,Produto_5787,Descrição do Produto_5787,966.55,6,"8"
3401,Produto_8193,Descrição do Produto_8193,893.57,13,"6"
3402,Produto_2805,Descrição do Produto_2805,121.89,80,"5"
3403,Produto_5088,Descrição do Produto_5088,952.23,21,"9"
3404,Produto_1988,Descrição do Produto_1988,68.97,68,"1"
3405,Produto_506,Descrição do Produto_506,33.46,68,"9"
3406,Produto_4067,Descrição do Produto_4067,155.89,51,"4"
3407,Produto_5779,Descrição do Produto_5779,988.92,95,"4"
3408,Produto_662,Descrição do Produto_662,196.37,71,"9"
3409,Produto_2035,Descrição do Produto_2035,630.03,77,"4"
3410,Produto_4304,Descrição do Produto_4304,645.79,29,"9"
3411,Produto_6440,Descrição do Produto_6440,245.69,35,"1"
3412,Produto_9180,Descrição do Produto_9180,759.94,63,"7"
3413,Produto_9976,Descrição do Produto_9976,587.39,84,"5"
3414,Produto_128,Descrição do Produto_128,119.21,7,"10"
3415,Produto_2279,Descrição do Produto_2279,826.60,100,"5"
3416,Produto_61,Descrição do Produto_61,519.50,86,"9"
3417,Produto_9302,Descrição do Produto_9302,901.77,34,"5"
3418,Produto_3572,Descrição do Produto_3572,793.42,7,"2"
3419,Produto_2991,Descrição do Produto_2991,102.35,14,"1"
3420,Produto_8215,Descrição do Produto_8215,899.92,74,"6"
3421,Produto_2475,Descrição do Produto_2475,332.55,30,"5"
3422,Produto_1731,Descrição do Produto_1731,241.99,59,"8"
3423,Produto_5025,Descrição do Produto_5025,453.87,72,"9"
3424,Produto_5376,Descrição do Produto_5376,807.90,51,"5"
3425,Produto_4450,Descrição do Produto_4450,861.65,48,"3"
3426,Produto_8986,Descrição do Produto_8986,950.63,51,"7"
3427,Produto_4599,Descrição do Produto_4599,422.82,29,"5"
3428,Produto_7136,Descrição do Produto_7136,562.96,15,"4"
3429,Produto_3363,Descrição do Produto_3363,704.94,92,"5"
3430,Produto_5485,Descrição do Produto_5485,846.31,15,"7"
3431,Produto_5970,Descrição do Produto_5970,884.71,64,"9"
3432,Produto_6939,Descrição do Produto_6939,122.30,26,"5"
3433,Produto_6328,Descrição do Produto_6328,315.15,36,"2"
3434,Produto_5503,Descrição do Produto_5503,372.84,69,"8"
3435,Produto_1683,Descrição do Produto_1683,323.76,6,"7"
3436,Produto_8493,Descrição do Produto_8493,742.53,47,"5"
3437,Produto_582,Descrição do Produto_582,449.10,20,"8"
3438,Produto_1021,Descrição do Produto_1021,390.32,66,"10"
3439,Produto_1285,Descrição do Produto_1285,319.78,23,"8"
3440,Produto_5073,Descrição do Produto_5073,846.81,59,"7"
3441,Produto_347,Descrição do Produto_347,238.31,83,"4"
3442,Produto_6960,Descrição do Produto_6960,613.76,85,"6"
3443,Produto_9726,Descrição do Produto_9726,275.81,35,"10"
3444,Produto_4112,Descrição do Produto_4112,831.82,19,"1"
3445,Produto_4452,Descrição do Produto_4452,282.94,16,"10"
3446,Produto_5869,Descrição do Produto_5869,37.89,1,"2"
3447,Produto_789,Descrição do Produto_789,651.24,32,"6"
3448,Produto_3865,Descrição do Produto_3865,114.23,59,"8"
3449,Produto_3265,Descrição do Produto_3265,357.53,17,"2"
3450,Produto_627,Descrição do Produto_627,822.72,1,"6"
3451,Produto_3693,Descrição do Produto_3693,532.95,78,"3"
3452,Produto_139,Descrição do Produto_139,638.23,65,"1"
3453,Produto_7387,Descrição do Produto_7387,373.87,14,"9"
3454,Produto_921,Descrição do Produto_921,197.07,62,"10"
3455,Produto_4089,Descrição do Produto_4089,855.30,100,"9"
3456,Produto_6488,Descrição do Produto_6488,81.57,44,"8"
3457,Produto_924,Descrição do Produto_924,525.30,93,"8"
3458,Produto_4228,Descrição do Produto_4228,833.44,27,"10"
3459,Produto_3807,Descrição do Produto_3807,322.96,79,"4"
3460,Produto_828,Descrição do Produto_828,435.05,55,"1"
3461,Produto_5769,Descrição do Produto_5769,521.44,32,"7"
3462,Produto_9686,Descrição do Produto_9686,883.96,1,"3"
3463,Produto_5238,Descrição do Produto_5238,729.35,75,"4"
3464,Produto_5001,Descrição do Produto_5001,307.34,22,"2"
3465,Produto_6891,Descrição do Produto_6891,885.86,61,"3"
3466,Produto_3159,Descrição do Produto_3159,96.56,7,"3"
3467,Produto_8603,Descrição do Produto_8603,394.51,57,"6"
3468,Produto_9103,Descrição do Produto_9103,379.99,70,"1"
3469,Produto_9965,Descrição do Produto_9965,233.18,32,"7"
3470,Produto_8353,Descrição do Produto_8353,230.79,76,"6"
3471,Produto_5437,Descrição do Produto_5437,358.05,30,"7"
3472,Produto_13,Descrição do Produto_13,953.04,22,"6"
3473,Produto_5974,Descrição do Produto_5974,479.71,87,"7"
3474,Produto_165,Descrição do Produto_165,98.67,62,"7"
3475,Produto_3310,Descrição do Produto_3310,793.59,5,"1"
3476,Produto_1622,Descrição do Produto_1622,57.02,7,"7"
3477,Produto_8138,Descrição do Produto_8138,292.72,8,"3"
3478,Produto_2896,Descrição do Produto_2896,275.08,3,"4"
3479,Produto_2319,Descrição do Produto_2319,273.77,82,"5"
3480,Produto_4858,Descrição do Produto_4858,876.98,21,"6"
3481,Produto_9143,Descrição do Produto_9143,772.66,77,"6"
3482,Produto_9826,Descrição do Produto_9826,546.36,48,"9"
3483,Produto_3239,Descrição do Produto_3239,497.33,19,"10"
3484,Produto_7094,Descrição do Produto_7094,640.32,69,"5"
3485,Produto_2044,Descrição do Produto_2044,310.46,23,"1"
3486,Produto_2465,Descrição do Produto_2465,449.23,9,"2"
3487,Produto_6702,Descrição do Produto_6702,950.54,9,"3"
3488,Produto_3165,Descrição do Produto_3165,810.67,64,"4"
3489,Produto_7986,Descrição do Produto_7986,770.00,61,"5"
3490,Produto_3637,Descrição do Produto_3637,609.45,13,"2"
3491,Produto_5543,Descrição do Produto_5543,371.99,13,"9"
3492,Produto_7555,Descrição do Produto_7555,209.95,24,"4"
3493,Produto_9236,Descrição do Produto_9236,332.51,10,"8"
3494,Produto_9266,Descrição do Produto_9266,365.29,45,"9"
3495,Produto_9563,Descrição do Produto_9563,976.42,43,"1"
3496,Produto_3479,Descrição do Produto_3479,553.22,4,"7"
3497,Produto_429,Descrição do Produto_429,387.93,4,"9"
3498,Produto_768,Descrição do Produto_768,805.02,33,"9"
3499,Produto_1612,Descrição do Produto_1612,345.03,62,"6"
3500,Produto_9517,Descrição do Produto_9517,796.01,67,"2"
3501,Produto_4723,Descrição do Produto_4723,623.60,28,"3"
3502,Produto_2922,Descrição do Produto_2922,675.85,46,"6"
3503,Produto_2157,Descrição do Produto_2157,718.63,21,"10"
3504,Produto_507,Descrição do Produto_507,674.03,23,"3"
3505,Produto_4619,Descrição do Produto_4619,180.82,60,"7"
3506,Produto_5364,Descrição do Produto_5364,896.39,89,"10"
3507,Produto_4440,Descrição do Produto_4440,717.14,73,"5"
3508,Produto_8285,Descrição do Produto_8285,852.79,94,"9"
3509,Produto_5643,Descrição do Produto_5643,444.56,13,"7"
3510,Produto_5523,Descrição do Produto_5523,679.80,74,"4"
3511,Produto_775,Descrição do Produto_775,841.07,72,"5"
3512,Produto_7571,Descrição do Produto_7571,843.35,99,"5"
3513,Produto_3511,Descrição do Produto_3511,637.86,52,"9"
3514,Produto_2651,Descrição do Produto_2651,832.57,58,"10"
3515,Produto_4729,Descrição do Produto_4729,735.73,87,"10"
3516,Produto_6765,Descrição do Produto_6765,641.38,35,"7"
3517,Produto_9841,Descrição do Produto_9841,919.94,59,"1"
3518,Produto_9800,Descrição do Produto_9800,715.97,57,"4"
3519,Produto_736,Descrição do Produto_736,229.04,5,"9"
3520,Produto_7841,Descrição do Produto_7841,878.18,6,"5"
3521,Produto_4192,Descrição do Produto_4192,207.10,76,"7"
3522,Produto_7727,Descrição do Produto_7727,703.53,68,"6"
3523,Produto_6490,Descrição do Produto_6490,589.67,1,"4"
3524,Produto_3675,Descrição do Produto_3675,369.18,99,"10"
3525,Produto_1252,Descrição do Produto_1252,767.93,97,"2"
3526,Produto_2113,Descrição do Produto_2113,580.57,71,"5"
3527,Produto_4670,Descrição do Produto_4670,662.94,9,"9"
3528,Produto_1664,Descrição do Produto_1664,569.56,69,"1"
3529,Produto_1651,Descrição do Produto_1651,51.38,52,"1"
3530,Produto_6088,Descrição do Produto_6088,82.61,22,"6"
3531,Produto_9551,Descrição do Produto_9551,439.96,51,"7"
3532,Produto_2379,Descrição do Produto_2379,297.21,36,"5"
3533,Produto_8101,Descrição do Produto_8101,362.36,30,"1"
3534,Produto_2736,Descrição do Produto_2736,268.07,18,"4"
3535,Produto_9238,Descrição do Produto_9238,864.96,34,"2"
3536,Produto_472,Descrição do Produto_472,196.44,96,"3"
3537,Produto_6722,Descrição do Produto_6722,409.35,39,"6"
3538,Produto_1070,Descrição do Produto_1070,394.92,54,"2"
3539,Produto_9288,Descrição do Produto_9288,744.74,83,"10"
3540,Produto_9690,Descrição do Produto_9690,781.44,63,"8"
3541,Produto_4605,Descrição do Produto_4605,335.09,87,"5"
3542,Produto_2596,Descrição do Produto_2596,534.51,76,"4"
3543,Produto_501,Descrição do Produto_501,760.23,9,"1"
3544,Produto_7437,Descrição do Produto_7437,490.46,61,"4"
3545,Produto_2055,Descrição do Produto_2055,236.54,85,"3"
3546,Produto_6140,Descrição do Produto_6140,784.35,24,"1"
3547,Produto_6338,Descrição do Produto_6338,949.06,77,"2"
3548,Produto_9223,Descrição do Produto_9223,907.17,8,"8"
3549,Produto_117,Descrição do Produto_117,881.33,15,"10"
3550,Produto_4365,Descrição do Produto_4365,174.83,73,"2"
3551,Produto_904,Descrição do Produto_904,958.93,24,"10"
3552,Produto_6179,Descrição do Produto_6179,690.35,1,"10"
3553,Produto_2822,Descrição do Produto_2822,994.03,20,"2"
3554,Produto_1909,Descrição do Produto_1909,728.90,44,"5"
3555,Produto_8537,Descrição do Produto_8537,948.25,84,"4"
3556,Produto_2485,Descrição do Produto_2485,415.74,79,"9"
3557,Produto_5885,Descrição do Produto_5885,477.70,87,"9"
3558,Produto_3625,Descrição do Produto_3625,755.45,24,"4"
3559,Produto_7791,Descrição do Produto_7791,117.96,18,"4"
3560,Produto_9821,Descrição do Produto_9821,786.45,82,"4"
3561,Produto_6465,Descrição do Produto_6465,19.85,32,"8"
3562,Produto_7470,Descrição do Produto_7470,576.07,90,"9"
3563,Produto_5262,Descrição do Produto_5262,917.55,12,"5"
3564,Produto_112,Descrição do Produto_112,10.25,10,"8"
3565,Produto_8077,Descrição do Produto_8077,188.39,15,"4"
3566,Produto_7570,Descrição do Produto_7570,180.83,65,"5"
3567,Produto_2447,Descrição do Produto_2447,564.06,9,"3"
3568,Produto_9822,Descrição do Produto_9822,248.09,4,"4"
3569,Produto_1829,Descrição do Produto_1829,675.39,80,"1"
3570,Produto_1889,Descrição do Produto_1889,871.17,4,"6"
3571,Produto_9555,Descrição do Produto_9555,998.89,6,"7"
3572,Produto_9799,Descrição do Produto_9799,466.27,55,"10"
3573,Produto_260,Descrição do Produto_260,408.20,42,"7"
3574,Produto_5186,Descrição do Produto_5186,726.34,82,"6"
3575,Produto_5156,Descrição do Produto_5156,787.19,30,"3"
3576,Produto_556,Descrição do Produto_556,39.50,60,"1"
3577,Produto_5119,Descrição do Produto_5119,793.93,19,"4"
3578,Produto_3529,Descrição do Produto_3529,742.79,70,"9"
3579,Produto_8540,Descrição do Produto_8540,83.95,97,"2"
3580,Produto_8397,Descrição do Produto_8397,518.89,5,"2"
3581,Produto_8315,Descrição do Produto_8315,362.38,9,"10"
3582,Produto_9077,Descrição do Produto_9077,787.05,91,"10"
3583,Produto_4487,Descrição do Produto_4487,505.25,10,"2"
3584,Produto_9841,Descrição do Produto_9841,634.43,92,"3"
3585,Produto_8731,Descrição do Produto_8731,892.94,74,"8"
3586,Produto_5719,Descrição do Produto_5719,129.58,46,"10"
3587,Produto_4245,Descrição do Produto_4245,650.16,8,"3"
3588,Produto_7198,Descrição do Produto_7198,524.73,100,"2"
3589,Produto_347,Descrição do Produto_347,290.52,71,"4"
3590,Produto_8145,Descrição do Produto_8145,313.89,70,"9"
3591,Produto_7885,Descrição do Produto_7885,962.45,35,"1"
3592,Produto_6258,Descrição do Produto_6258,288.67,98,"8"
3593,Produto_3411,Descrição do Produto_3411,992.08,13,"3"
3594,Produto_5295,Descrição do Produto_5295,991.99,42,"6"
3595,Produto_3996,Descrição do Produto_3996,39.30,87,"9"
3596,Produto_5047,Descrição do Produto_5047,72.77,9,"10"
3597,Produto_899,Descrição do Produto_899,431.35,67,"10"
3598,Produto_6233,Descrição do Produto_6233,925.95,93,"3"
3599,Produto_3131,Descrição do Produto_3131,523.67,29,"4"
3600,Produto_2103,Descrição do Produto_2103,105.77,51,"7"
3601,Produto_8395,Descrição do Produto_8395,647.95,61,"8"
3602,Produto_7360,Descrição do Produto_7360,354.04,97,"6"
3603,Produto_5433,Descrição do Produto_5433,962.49,36,"1"
3604,Produto_4349,Descrição do Produto_4349,381.88,14,"3"
3605,Produto_7454,Descrição do Produto_7454,463.09,46,"3"
3606,Produto_1466,Descrição do Produto_1466,489.70,78,"4"
3607,Produto_5409,Descrição do Produto_5409,830.35,81,"1"
3608,Produto_1468,Descrição do Produto_1468,466.75,97,"1"
3609,Produto_962,Descrição do Produto_962,494.39,14,"5"
3610,Produto_5410,Descrição do Produto_5410,116.23,17,"7"
3611,Produto_9308,Descrição do Produto_9308,34.34,6,"9"
3612,Produto_8836,Descrição do Produto_8836,842.27,56,"4"
3613,Produto_2707,Descrição do Produto_2707,77.86,73,"7"
3614,Produto_6103,Descrição do Produto_6103,472.92,56,"2"
3615,Produto_2736,Descrição do Produto_2736,158.13,71,"3"
3616,Produto_8501,Descrição do Produto_8501,297.14,43,"4"
3617,Produto_9614,Descrição do Produto_9614,480.91,64,"8"
3618,Produto_1702,Descrição do Produto_1702,877.80,50,"3"
3619,Produto_1092,Descrição do Produto_1092,239.70,68,"8"
3620,Produto_6205,Descrição do Produto_6205,860.02,71,"10"
3621,Produto_2671,Descrição do Produto_2671,406.44,70,"5"
3622,Produto_3273,Descrição do Produto_3273,246.21,5,"9"
3623,Produto_263,Descrição do Produto_263,248.40,45,"4"
3624,Produto_2607,Descrição do Produto_2607,624.11,33,"1"
3625,Produto_1019,Descrição do Produto_1019,121.60,56,"10"
3626,Produto_5988,Descrição do Produto_5988,438.38,97,"2"
3627,Produto_3580,Descrição do Produto_3580,239.48,37,"10"
3628,Produto_9422,Descrição do Produto_9422,47.54,6,"5"
3629,Produto_2342,Descrição do Produto_2342,597.06,50,"3"
3630,Produto_2517,Descrição do Produto_2517,215.40,19,"6"
3631,Produto_3733,Descrição do Produto_3733,301.50,39,"5"
3632,Produto_6893,Descrição do Produto_6893,564.09,44,"9"
3633,Produto_8200,Descrição do Produto_8200,844.25,19,"7"
3634,Produto_6434,Descrição do Produto_6434,610.04,73,"1"
3635,Produto_1818,Descrição do Produto_1818,686.87,2,"6"
3636,Produto_6602,Descrição do Produto_6602,423.65,53,"7"
3637,Produto_2450,Descrição do Produto_2450,710.78,48,"6"
3638,Produto_1005,Descrição do Produto_1005,188.24,96,"8"
3639,Produto_8865,Descrição do Produto_8865,265.04,73,"9"
3640,Produto_5413,Descrição do Produto_5413,878.83,97,"8"
3641,Produto_2399,Descrição do Produto_2399,544.66,99,"7"
3642,Produto_6876,Descrição do Produto_6876,717.22,82,"10"
3643,Produto_1118,Descrição do Produto_1118,705.17,78,"10"
3644,Produto_8393,Descrição do Produto_8393,163.39,36,"1"
3645,Produto_3879,Descrição do Produto_3879,355.53,66,"1"
3646,Produto_7402,Descrição do Produto_7402,111.49,78,"3"
3647,Produto_2540,Descrição do Produto_2540,566.65,75,"7"
3648,Produto_7446,Descrição do Produto_7446,556.78,91,"10"
3649,Produto_3754,Descrição do Produto_3754,228.41,76,"7"
3650,Produto_3776,Descrição do Produto_3776,948.00,15,"6"
3651,Produto_9195,Descrição do Produto_9195,968.44,44,"6"
3652,Produto_4105,Descrição do Produto_4105,310.75,7,"3"
3653,Produto_9513,Descrição do Produto_9513,770.89,58,"9"
3654,Produto_2694,Descrição do Produto_2694,957.20,1,"6"
3655,Produto_8477,Descrição do Produto_8477,36.67,4,"5"
3656,Produto_7177,Descrição do Produto_7177,607.69,14,"9"
3657,Produto_6276,Descrição do Produto_6276,151.21,24,"6"
